"loc_id";"ciclovia_rango_inv_proy";"highway_rango_inv_proy";"censo2_rango_proy";"green_areas_rango_inv_proy";"mall_rango_inv_proy";"school_rango_inv_proy";"sport_rango_inv_proy";"tourism_rango_inv_proy";"ues_rango_inv_proy";"X";"Y";"optional"
228;0.897484064102173;0.952874958515167;0.98310911655426;0.995045125484467;0.876393914222717;0.956061124801636;0.902717292308807;0.977370798587799;0.900188624858856;-73.04243184;-36.818019;TRUE
229;0.896877288818359;0.956835567951202;0.981202661991119;0.970602571964264;0.867519080638885;0.95579606294632;0.880931615829468;0.962928175926208;0.90226024389267;-73.04175528;-36.8177267;TRUE
230;0.893554389476776;0.955467641353607;0.976649045944214;0.94739842414856;0.859841585159302;0.961437165737152;0.861890316009521;0.948289334774017;0.900908231735229;-73.04116981;-36.81747092;TRUE
231;0.889516770839691;0.940363764762878;0.970758557319641;0.920971989631653;0.850220263004303;0.962584435939789;0.840102910995483;0.931326687335968;0.89848381280899;-73.04046498;-36.81718103;TRUE
232;0.89032244682312;0.949469447135925;0.96273672580719;0.90051406621933;0.843254268169403;0.956590712070465;0.823437929153442;0.935936808586121;0.893126130104065;-73.03989657;-36.81694798;TRUE
233;0.894702792167664;0.967511117458344;0.953683197498322;0.876054406166077;0.833723902702332;0.964879393577576;0.803279936313629;0.937390744686127;0.887494087219238;-73.03926563;-36.81667514;TRUE
234;0.900750458240509;0.989496409893036;0.942172110080719;0.852526009082794;0.824865996837616;0.972826600074768;0.784008264541626;0.935974657535553;0.884907245635986;-73.03868585;-36.81642504;TRUE
235;0.907280623912811;0.983291983604431;0.929102003574371;0.831028163433075;0.815413415431976;0.972464203834534;0.763321578502655;0.931039392948151;0.881429731845856;-73.0379867;-36.81616356;TRUE
236;0.914723932743073;0.993361115455627;0.915550649166107;0.833815813064575;0.805800020694733;0.970786035060883;0.742649674415588;0.922620892524719;0.875698089599609;-73.0373064;-36.81591453;TRUE
237;0.91981703042984;0.977382242679596;0.905668497085571;0.844916462898254;0.795592725276947;0.963642537593842;0.72237902879715;0.910347521305084;0.866362273693085;-73.03667366;-36.81564062;TRUE
238;0.93264627456665;0.971553981304169;0.881882786750793;0.879044890403748;0.776885747909546;0.973097145557404;0.717896938323975;0.918482959270477;0.84894073009491;-73.03547999;-36.81513474;TRUE
239;0.940876364707947;0.955910682678223;0.857608914375305;0.903941214084625;0.759080171585083;0.994759500026703;0.744868695735931;0.933394074440002;0.831191658973694;-73.03432222;-36.81464622;TRUE
240;0.945237815380096;0.961828112602234;0.775235235691071;0.970383107662201;0.726120591163635;0.942431271076202;0.806169033050537;0.970425605773926;0.785326421260834;-73.03182183;-36.81415673;TRUE
241;0.95010381937027;0.97595477104187;0.751256585121155;0.993103206157684;0.723977208137512;0.924400448799133;0.82460343837738;0.985626339912415;0.78468269109726;-73.03122907;-36.81441069;TRUE
242;0.96795642375946;0.987726986408234;0.743529558181763;0.999264240264893;0.733826577663422;0.919007420539856;0.833370804786682;0.999504148960114;0.802077293395996;-73.03125698;-36.81522571;TRUE
243;0.981011807918549;0.974250614643097;0.64513623714447;0.838956654071808;0.933588743209839;0.952339947223663;0.825683414936066;0.895331561565399;0.977129697799683;-73.06063552;-36.82564809;TRUE
244;0.969483315944672;0.99121218919754;0.66064041852951;0.844812989234924;0.925839781761169;0.962371945381165;0.824715077877045;0.908413290977478;0.963642120361328;-73.06011526;-36.82540327;TRUE
245;0.954820871353149;0.982350468635559;0.679009079933167;0.862830221652985;0.931516110897064;0.970831990242004;0.824440002441406;0.923933088779449;0.958766520023346;-73.05940527;-36.82510335;TRUE
246;0.942212283611298;0.961706459522247;0.695002913475037;0.884126782417297;0.940244853496552;0.966970503330231;0.820562541484833;0.937368452548981;0.960762739181519;-73.05885441;-36.82485853;TRUE
247;0.925656795501709;0.987870275974274;0.715754747390747;0.911534011363983;0.951409518718719;0.967995703220367;0.813685715198517;0.953546166419983;0.955360352993011;-73.05814442;-36.82457086;TRUE
248;0.913182139396667;0.989280700683594;0.731123805046082;0.931729316711426;0.959230899810791;0.984465658664703;0.806646466255188;0.96388441324234;0.947246968746185;-73.05758744;-36.8243444;TRUE
249;0.897720336914062;0.982272624969482;0.749748468399048;0.956039786338806;0.967437863349915;0.997863113880157;0.816400110721588;0.972210288047791;0.93433278799057;-73.05688516;-36.8240459;TRUE
250;0.885805070400238;0.992921829223633;0.761806845664978;0.973102390766144;0.972962379455566;0.996965944766998;0.83307546377182;0.970422506332397;0.922147631645203;-73.05631996;-36.8238164;TRUE
251;0.869347393512726;0.967695116996765;0.779286980628967;0.982682585716248;0.976170480251312;0.979284346103668;0.856192231178284;0.96044260263443;0.905162334442139;-73.0555972;-36.82351496;TRUE
252;0.856981217861176;0.963772177696228;0.793833374977112;0.981416702270508;0.975633263587952;0.994913339614868;0.873960196971893;0.949501097202301;0.891933739185333;-73.05507312;-36.82329916;TRUE
253;0.85720419883728;0.988448917865753;0.809128105640411;0.963173806667328;0.972820222377777;0.996142446994781;0.894585251808167;0.934230148792267;0.87556254863739;-73.05436748;-36.82302513;TRUE
254;0.857313394546509;0.989068031311035;0.820891737937927;0.944784343242645;0.974838197231293;0.994104385375977;0.91218227148056;0.929606020450592;0.86185747385025;-73.05381942;-36.82280248;TRUE
255;0.857772946357727;0.964705288410187;0.834283411502838;0.92053484916687;0.976909577846527;0.975695371627808;0.932767033576965;0.930389702320099;0.858773112297058;-73.05311721;-36.82251132;TRUE
256;0.86002504825592;0.953378140926361;0.846294164657593;0.899901986122131;0.974060654640198;0.959343373775482;0.950212597846985;0.939436614513397;0.855296492576599;-73.05256229;-36.82228182;TRUE
257;0.86820262670517;0.936515688896179;0.861123323440552;0.874118506908417;0.967043280601501;0.944574177265167;0.971627950668335;0.949109613895416;0.848818600177765;-73.05189776;-36.82197353;TRUE
258;0.87487781047821;0.949819684028625;0.872932434082031;0.850861668586731;0.95927768945694;0.948066771030426;0.98882645368576;0.963197648525238;0.842227518558502;-73.05130859;-36.82170292;TRUE
259;0.880323469638824;0.957980990409851;0.886694312095642;0.849713444709778;0.949169516563416;0.945340216159821;0.984645545482635;0.975575506687164;0.832656979560852;-73.05061323;-36.82141861;TRUE
260;0.883559882640839;0.95377916097641;0.89690625667572;0.871228396892548;0.940558075904846;0.937997460365295;0.968017578125;0.978945374488831;0.824026107788086;-73.05002749;-36.82118911;TRUE
261;0.886153519153595;0.962691187858582;0.910130679607391;0.899581909179688;0.928918242454529;0.940881431102753;0.945031404495239;0.972803056240082;0.814065754413605;-73.04931843;-36.8208911;TRUE
262;0.887721061706543;0.972954213619232;0.918590188026428;0.919548630714417;0.920715808868408;0.956413090229034;0.928349494934082;0.96727180480957;0.811883628368378;-73.04874639;-36.82066845;TRUE
263;0.886861503124237;0.97699385881424;0.929157197475433;0.945957064628601;0.912867546081543;0.976833403110504;0.931500434875488;0.953184068202972;0.815212190151215;-73.0480476;-36.82037729;TRUE
264;0.886208772659302;0.990111529827118;0.937828481197357;0.967304110527039;0.912372410297394;0.992733776569366;0.949236214160919;0.940174341201782;0.826838612556458;-73.04748241;-36.82014094;TRUE
265;0.886920630931854;0.971909642219543;0.946104884147644;0.989779353141785;0.912144899368286;0.994283139705658;0.969874978065491;0.947218894958496;0.838478744029999;-73.04681446;-36.81986348;TRUE
266;0.985148251056671;0.975462198257446;0.890545308589935;0.899800837039948;0.932713687419891;0.95749819278717;0.948238015174866;0.93294632434845;0.89643782377243;-73.04138757;-36.82209981;TRUE
267;0.971580147743225;0.994618535041809;0.908465564250946;0.893216550350189;0.929943859577179;0.939197599887848;0.933348000049591;0.935441792011261;0.8956099152565;-73.04172748;-36.82160049;TRUE
268;0.957456469535828;0.979624330997467;0.925245583057404;0.88021582365036;0.926374912261963;0.920063018798828;0.916673898696899;0.949622631072998;0.891036331653595;-73.04205098;-36.82109179;TRUE
269;0.943718910217285;0.991888821125031;0.939408898353577;0.899235010147095;0.920929670333862;0.901550531387329;0.905116021633148;0.961760103702545;0.885696232318878;-73.04237214;-36.82059481;TRUE
270;0.930004239082336;0.97771680355072;0.952643036842346;0.922693610191345;0.914576351642609;0.900272846221924;0.91943347454071;0.970352649688721;0.878564238548279;-73.04267923;-36.8200955;TRUE
271;0.916416585445404;0.991662979125977;0.96385395526886;0.945867955684662;0.907589018344879;0.918599486351013;0.931256294250488;0.974673390388489;0.869960188865662;-73.04297226;-36.81962665;TRUE
272;0.898043215274811;0.972183704376221;0.976397335529327;0.977207481861115;0.896750628948212;0.943427503108978;0.939397692680359;0.968930959701538;0.878154218196869;-73.04338953;-36.8189773;TRUE
273;0.98075270652771;0.950750529766083;0.528247177600861;0.96625554561615;0.952779293060303;0.929539024829865;0.902029633522034;0.958242177963257;0.924137234687805;-73.05198579;-36.83317157;TRUE
274;0.962131679058075;0.953867614269257;0.549335896968842;0.933670938014984;0.953806042671204;0.940312087535858;0.897789061069489;0.963852763175964;0.943643689155579;-73.05242651;-36.8324683;TRUE
275;0.947171986103058;0.952683985233307;0.565963506698608;0.907855212688446;0.950253844261169;0.952818989753723;0.908813059329987;0.965637505054474;0.958085358142853;-73.05274532;-36.83195257;TRUE
276;0.946708738803864;0.955789625644684;0.577797114849091;0.887426674365997;0.946509182453156;0.95735776424408;0.916686832904816;0.962144434452057;0.966229856014252;-73.05305007;-36.83148841;TRUE
277;0.961658596992493;0.964598953723907;0.593352258205414;0.862060844898224;0.94598388671875;0.959015965461731;0.919950246810913;0.959182322025299;0.970911383628845;-73.05339233;-36.8309258;TRUE
278;0.975241720676422;0.97511088848114;0.607392132282257;0.848919093608856;0.950404644012451;0.953711152076721;0.919419944286346;0.973402082920074;0.966111361980438;-73.05369708;-36.8304382;TRUE
279;0.990879595279694;0.996991813182831;0.621290028095245;0.862339973449707;0.953559041023254;0.9415003657341;0.924622893333435;0.985538959503174;0.965749442577362;-73.05404402;-36.82991779;TRUE
280;0.982748985290527;0.972568869590759;0.646604835987091;0.87441474199295;0.960854470729828;0.957140862941742;0.919061899185181;0.983561456203461;0.995968580245972;-73.05466758;-36.82890977;TRUE
281;0.969267785549164;0.950845658779144;0.657477378845215;0.874886572360992;0.963095486164093;0.973029434680939;0.917320132255554;0.989715933799744;0.996520459651947;-73.05500046;-36.82840342;TRUE
282;0.953585624694824;0.969378530979156;0.667759597301483;0.874658107757568;0.962936460971832;0.98357492685318;0.910512924194336;0.977958559989929;0.986621916294098;-73.05532865;-36.82787831;TRUE
283;0.941882371902466;0.978181660175323;0.676473915576935;0.87009334564209;0.964917659759521;0.982145428657532;0.901644825935364;0.965572595596313;0.972963511943817;-73.05562403;-36.8273954;TRUE
284;0.925126731395721;0.968230843544006;0.687085151672363;0.859780073165894;0.968282043933868;0.971120834350586;0.886371850967407;0.946997761726379;0.953451156616211;-73.05600379;-36.82681872;TRUE
285;0.913182616233826;0.972187161445618;0.693858206272125;0.86734402179718;0.967144429683685;0.957582890987396;0.874328255653381;0.932946801185608;0.939201891422272;-73.05627103;-36.82638739;TRUE
286;0.913301467895508;0.972322165966034;0.702794373035431;0.887159943580627;0.966866731643677;0.940609097480774;0.858874440193176;0.91914427280426;0.923194944858551;-73.05661329;-36.82586228;TRUE
287;0.913641631603241;0.980048477649689;0.714292705059052;0.906892657279968;0.966951191425323;0.957695603370667;0.84065318107605;0.936014890670776;0.920915186405182;-73.05694148;-36.82534655;TRUE
288;0.913148105144501;0.979182302951813;0.723157525062561;0.92113584280014;0.964348316192627;0.973883152008057;0.823864758014679;0.950380563735962;0.934668719768524;-73.05726029;-36.82480269;TRUE
289;0.913025557994843;0.970448434352875;0.73803448677063;0.937632918357849;0.952345907688141;0.985374748706818;0.800562143325806;0.974908053874969;0.957612037658691;-73.05789792;-36.82381812;TRUE
